human_job_id,job_title,industry,key_human_skill,emotional_or_physical_labor,median_salary_usd,job_openings_2024,projected_openings_2030
2720,Doctor,Marketing,Manual Skill,False,148634,59682,200536
2721,Teacher,Manufacturing,Empathy,True,124904,172824,138794
2722,Designer,Manufacturing,Problem Solving,True,125913,92836,115485
2723,Designer,Manufacturing,Leadership,True,114939,44574,77277
2724,Manager,Manufacturing,Manual Skill,False,62516,82264,201831
2725,Teacher,Healthcare,Leadership,False,97790,119907,50974
2726,Designer,Finance,Problem Solving,False,90718,64253,102854
2727,Manager,Marketing,Creativity,True,54439,62347,102309
2728,Nurse,Healthcare,Manual Skill,False,76661,147494,153942
2729,Teacher,Finance,Problem Solving,False,69772,17323,155515
2730,Designer,IT,Manual Skill,True,113904,173442,111726
2731,Nurse,IT,Leadership,False,71000,82723,51242
2732,Teacher,IT,Leadership,True,92790,179682,69118
2733,Teacher,Marketing,Leadership,False,153976,48769,153371
2734,Electrician,Marketing,Creativity,False,144670,91930,139595
2735,Manager,Marketing,Leadership,True,151265,139938,142508
2736,Manager,Marketing,Problem Solving,True,74946,161487,216662
2737,Nurse,IT,Empathy,False,61010,117312,165198
2738,Electrician,Manufacturing,Problem Solving,False,99444,93352,46891
2739,Doctor,IT,Leadership,True,146928,70185,172653
2740,Doctor,Healthcare,Problem Solving,True,109562,101998,110342
2741,Nurse,IT,Leadership,False,136286,70713,132091
2742,Manager,Finance,Problem Solving,True,123037,157644,218707
2743,Electrician,Manufacturing,Manual Skill,True,42630,155415,61747
2744,Doctor,IT,Problem Solving,False,143156,34981,80714
2745,Doctor,Finance,Problem Solving,False,113982,94894,63455
2746,Manager,Finance,Problem Solving,True,111189,149199,87430
2747,Teacher,Finance,Manual Skill,False,47520,47919,130510
2748,Electrician,Manufacturing,Empathy,False,127929,102367,38913
2749,Doctor,IT,Problem Solving,True,73840,104151,170866
2750,Doctor,IT,Empathy,False,51430,116886,169976
2751,Electrician,IT,Empathy,True,97390,88924,142464
2752,Designer,Manufacturing,Creativity,False,66845,15638,33702
2753,Nurse,Marketing,Manual Skill,False,64443,84196,86987
2754,Manager,Healthcare,Creativity,True,156557,153989,74856
2755,Manager,Finance,Empathy,False,144623,74319,36539
2756,Teacher,IT,Leadership,True,105923,14019,56911
2757,Electrician,Healthcare,Creativity,False,138374,171682,57083
2758,Manager,Manufacturing,Creativity,False,85782,18212,117020
2759,Doctor,Finance,Empathy,True,87253,59736,107503
2760,Nurse,Marketing,Creativity,True,133487,171735,43620
2761,Nurse,Finance,Manual Skill,False,159258,145755,190708
2762,Designer,IT,Problem Solving,True,153678,112989,115811
2763,Manager,Finance,Leadership,True,65245,170141,143221
2764,Electrician,IT,Empathy,True,82859,125427,179458
2765,Nurse,Marketing,Manual Skill,True,57013,151663,136440
2766,Electrician,Healthcare,Problem Solving,True,136487,118357,50808
2767,Designer,Healthcare,Empathy,True,71080,29593,119376
2768,Doctor,IT,Empathy,False,102384,69328,217714
2769,Teacher,Manufacturing,Manual Skill,False,131035,31550,154851
2770,Teacher,IT,Problem Solving,True,90214,49371,34994
2771,Electrician,Manufacturing,Problem Solving,False,127067,20204,191133
2772,Doctor,Manufacturing,Manual Skill,True,87251,159438,48007
2773,Electrician,Healthcare,Problem Solving,False,115611,13739,50944
2774,Electrician,Marketing,Manual Skill,False,147939,13287,130852
2775,Teacher,IT,Empathy,True,113668,76884,38186
2776,Manager,Manufacturing,Problem Solving,False,96597,116153,131118
2777,Doctor,IT,Problem Solving,False,95328,106399,211071
2778,Designer,Finance,Creativity,False,150466,148368,48512
2779,Electrician,Healthcare,Empathy,True,153609,75677,218968
2780,Designer,Healthcare,Creativity,False,68951,123027,106135
2781,Doctor,IT,Problem Solving,True,148330,168715,84099
2782,Electrician,Finance,Problem Solving,True,59040,72322,192766
2783,Electrician,IT,Manual Skill,False,139033,178509,183983
2784,Doctor,IT,Leadership,False,66162,149617,213275
2785,Manager,Finance,Leadership,True,131283,45493,218853
2786,Doctor,Healthcare,Leadership,True,155931,33997,204474
2787,Manager,IT,Empathy,True,59329,44321,118425
2788,Doctor,Marketing,Manual Skill,True,111742,15087,146397
2789,Designer,Finance,Manual Skill,True,42287,29194,86972
2790,Electrician,IT,Creativity,True,153487,68059,93274
2791,Electrician,Manufacturing,Empathy,False,133024,105466,148611
2792,Electrician,Manufacturing,Empathy,True,44515,105832,107110
2793,Manager,Marketing,Leadership,True,150529,65123,167938
2794,Manager,Marketing,Creativity,False,42756,45317,174859
2795,Electrician,Marketing,Manual Skill,False,67132,168883,31569
2796,Nurse,Healthcare,Leadership,True,69494,64650,168675
2797,Designer,Healthcare,Problem Solving,False,155753,19204,192659
2798,Electrician,Marketing,Manual Skill,False,152459,69897,135741
2799,Electrician,IT,Creativity,False,106415,171972,90842
2800,Manager,Healthcare,Leadership,False,135114,18467,115706
2801,Designer,Manufacturing,Problem Solving,True,91518,38499,201954
2802,Nurse,Finance,Leadership,False,145180,72042,29974
2803,Designer,Manufacturing,Empathy,False,42621,37537,197804
2804,Electrician,IT,Manual Skill,False,49730,167214,119290
2805,Manager,Manufacturing,Leadership,True,149547,31843,182050
2806,Electrician,IT,Manual Skill,False,158137,57563,63023
2807,Doctor,Finance,Problem Solving,False,42361,111748,164394
2808,Manager,Healthcare,Manual Skill,False,96775,37338,102810
2809,Manager,Manufacturing,Problem Solving,True,81403,19225,213618
2810,Teacher,IT,Empathy,True,68472,33912,23455
2811,Teacher,Manufacturing,Problem Solving,False,108838,35939,152570
2812,Doctor,Marketing,Manual Skill,False,95272,56176,164599
2813,Electrician,Manufacturing,Leadership,True,123530,115556,55993
2814,Doctor,IT,Manual Skill,True,49745,154461,130808
2815,Electrician,Healthcare,Manual Skill,False,68814,135272,97999
2816,Teacher,Finance,Leadership,True,140787,40271,26178
2817,Manager,Manufacturing,Empathy,True,72529,110821,211211
2818,Doctor,Healthcare,Creativity,False,103839,157829,99988
2819,Nurse,Finance,Leadership,False,91754,83217,52820
2820,Manager,Healthcare,Leadership,False,92948,169965,55344
2821,Nurse,Marketing,Leadership,True,148881,112241,129894
2822,Teacher,Manufacturing,Leadership,True,79621,142351,70935
2823,Doctor,Marketing,Creativity,True,113017,132634,215044
2824,Designer,IT,Manual Skill,True,63697,10950,128634
2825,Manager,Finance,Leadership,True,122367,39191,183086
2826,Designer,IT,Manual Skill,False,59848,141263,110123
2827,Manager,Marketing,Creativity,True,116518,86223,186385
2828,Electrician,Healthcare,Manual Skill,True,87230,99131,99994
2829,Manager,Finance,Manual Skill,False,62820,101691,176127
2830,Teacher,Marketing,Creativity,False,116132,154526,78498
2831,Teacher,Healthcare,Problem Solving,True,123677,126026,74583
2832,Nurse,IT,Creativity,True,64607,20773,96675
2833,Manager,Healthcare,Empathy,False,130401,158887,119299
2834,Nurse,Marketing,Leadership,False,152415,12123,141096
2835,Designer,Marketing,Leadership,False,99812,90013,57517
2836,Manager,Finance,Empathy,True,58130,36312,188026
2837,Designer,Manufacturing,Manual Skill,False,149464,9398,84011
2838,Nurse,Manufacturing,Leadership,True,107820,114767,175738
2839,Designer,Marketing,Leadership,False,101976,78167,51228
2840,Doctor,Finance,Empathy,True,153371,104007,132164
2841,Manager,Manufacturing,Empathy,False,104371,143926,83765
2842,Teacher,Manufacturing,Problem Solving,False,71288,117662,52251
2843,Designer,IT,Empathy,False,49458,122988,206003
2844,Manager,IT,Empathy,False,101137,106412,219961
2845,Doctor,Healthcare,Empathy,False,65521,124248,83537
2846,Teacher,Marketing,Problem Solving,False,126980,73798,174412
2847,Electrician,Manufacturing,Leadership,False,60332,142616,77845
2848,Teacher,Healthcare,Empathy,True,73597,48692,101868
2849,Nurse,Marketing,Empathy,False,68938,150095,169580
2850,Electrician,Marketing,Manual Skill,True,63946,128896,218642
2851,Electrician,Finance,Manual Skill,True,117085,119393,162967
2852,Teacher,Healthcare,Problem Solving,False,92724,84564,97347
2853,Doctor,Marketing,Problem Solving,False,70045,170090,149390
2854,Manager,Healthcare,Empathy,True,134107,169212,122832
2855,Teacher,Marketing,Problem Solving,False,53857,109447,87449
2856,Designer,Healthcare,Empathy,True,127875,105177,207000
2857,Designer,IT,Problem Solving,False,134721,47879,134408
2858,Electrician,Manufacturing,Leadership,False,149190,138798,191428
2859,Teacher,Marketing,Empathy,True,117893,111511,174305
2860,Electrician,Marketing,Creativity,False,40684,24420,211406
2861,Doctor,Healthcare,Leadership,False,127321,55745,62584
2862,Designer,Marketing,Manual Skill,False,42797,39336,121748
2863,Designer,Manufacturing,Problem Solving,True,157520,138853,46590
2864,Designer,Marketing,Creativity,True,54474,169589,107514
2865,Manager,Finance,Creativity,False,150704,22851,42641
2866,Electrician,IT,Problem Solving,False,129118,142102,175216
2867,Nurse,Finance,Empathy,True,99271,162560,66251
2868,Doctor,Healthcare,Leadership,False,76138,41755,176152
2869,Designer,IT,Problem Solving,False,101568,126019,136372
2870,Nurse,Marketing,Empathy,False,56204,140733,84228
2871,Doctor,Marketing,Creativity,True,92115,163708,73212
2872,Manager,Marketing,Empathy,True,140361,82873,113466
2873,Electrician,Marketing,Leadership,False,150622,138454,154765
2874,Manager,Marketing,Problem Solving,False,152520,179835,151395
2875,Electrician,Healthcare,Leadership,True,139913,107147,164482
2876,Electrician,Marketing,Leadership,False,158566,20513,113085
2877,Designer,Healthcare,Problem Solving,False,128531,107558,39166
2878,Electrician,Healthcare,Leadership,False,63401,38317,141018
2879,Electrician,IT,Problem Solving,True,133641,50298,108247
2880,Electrician,Finance,Manual Skill,True,90395,178368,45386
2881,Electrician,IT,Creativity,True,69683,26758,181546
2882,Teacher,Manufacturing,Manual Skill,False,128145,13962,176139
2883,Manager,Healthcare,Manual Skill,True,83811,173770,154666
2884,Designer,IT,Problem Solving,False,155125,145803,213730
2885,Doctor,Finance,Problem Solving,True,111376,18596,205114
2886,Designer,Marketing,Empathy,False,117455,58069,135109
2887,Manager,Marketing,Leadership,True,79368,174297,148116
2888,Electrician,Marketing,Problem Solving,False,134971,13313,102627
2889,Nurse,IT,Creativity,True,40727,176498,47716
2890,Doctor,Marketing,Manual Skill,False,48031,29102,91912
2891,Electrician,Finance,Leadership,True,40557,118497,133997
2892,Electrician,Marketing,Problem Solving,False,72856,154328,142758
2893,Nurse,Marketing,Problem Solving,True,98608,155035,152640
2894,Doctor,Manufacturing,Problem Solving,False,157301,153605,215317
2895,Electrician,Marketing,Problem Solving,True,139245,82309,144573
2896,Doctor,Healthcare,Manual Skill,True,49551,82425,51897
2897,Doctor,Marketing,Leadership,True,78469,83696,91555
2898,Doctor,IT,Problem Solving,False,131393,163815,203160
2899,Doctor,Healthcare,Empathy,False,116843,106679,183358
2900,Teacher,Marketing,Problem Solving,False,65235,19052,124574
2901,Manager,Marketing,Empathy,True,80769,52787,112482
2902,Nurse,Finance,Leadership,False,42634,100844,210586
2903,Manager,Healthcare,Problem Solving,False,49993,134382,150399
2904,Doctor,Manufacturing,Empathy,False,118561,171182,116747
2905,Teacher,Marketing,Problem Solving,False,41035,158252,209170
2906,Teacher,Manufacturing,Leadership,False,46817,20109,91183
2907,Designer,Finance,Creativity,True,43825,93831,165513
2908,Electrician,Finance,Leadership,True,48917,69940,42535
2909,Manager,Finance,Leadership,False,150162,103331,199582
2910,Manager,Finance,Empathy,False,117785,86527,150554
2911,Nurse,Marketing,Problem Solving,False,130380,36659,185784
2912,Teacher,Finance,Empathy,True,142889,160537,82011
2913,Manager,Finance,Creativity,True,73849,52610,174553
2914,Electrician,Marketing,Empathy,True,154240,104819,198727
2915,Teacher,Finance,Empathy,False,57859,39711,162808
2916,Teacher,IT,Leadership,False,155954,57404,193283
2917,Manager,Marketing,Creativity,False,111920,52978,185027
2918,Electrician,Healthcare,Problem Solving,False,139042,78754,53569
2919,Designer,Healthcare,Manual Skill,True,58382,63186,111943
2920,Teacher,Manufacturing,Creativity,True,91475,173380,110079
2921,Electrician,IT,Creativity,True,80781,95275,170921
2922,Nurse,Marketing,Empathy,True,99145,19962,186328
2923,Manager,Finance,Leadership,False,118646,140289,53379
2924,Designer,Healthcare,Creativity,True,147826,16938,107951
2925,Doctor,Manufacturing,Creativity,True,67025,75821,214946
2926,Manager,Manufacturing,Leadership,True,146423,107400,76040
2927,Designer,Manufacturing,Creativity,False,96522,177021,178850
2928,Teacher,Healthcare,Leadership,True,78555,154107,208254
2929,Nurse,Healthcare,Manual Skill,False,101477,140264,85575
2930,Doctor,Marketing,Empathy,True,127354,34721,157518
2931,Electrician,IT,Manual Skill,False,105012,21939,152140
2932,Manager,Healthcare,Leadership,True,91324,146726,150691
2933,Electrician,Healthcare,Leadership,True,85448,122508,175379
2934,Doctor,Finance,Creativity,True,73464,173199,141150
2935,Teacher,Marketing,Leadership,False,137156,135509,30530
2936,Electrician,Marketing,Creativity,False,91290,17080,112306
2937,Electrician,Manufacturing,Empathy,False,66234,38257,163037
2938,Designer,Manufacturing,Manual Skill,False,100807,151398,175708
2939,Designer,Manufacturing,Manual Skill,False,76913,43839,119080
2940,Teacher,Healthcare,Problem Solving,False,158056,174656,218650
2941,Designer,IT,Creativity,False,117604,98899,53502
2942,Designer,Healthcare,Problem Solving,True,101953,9678,63969
2943,Teacher,Finance,Creativity,False,137917,27736,22925
2944,Doctor,Marketing,Problem Solving,True,49922,174355,65925
2945,Doctor,Healthcare,Leadership,True,120806,122289,145821
2946,Nurse,Finance,Empathy,False,81909,174028,53266
2947,Designer,Marketing,Creativity,True,58721,42829,22104
2948,Doctor,Manufacturing,Problem Solving,False,158342,167113,39624
2949,Doctor,IT,Empathy,True,134475,21958,69386
2950,Designer,Healthcare,Manual Skill,False,145429,39890,29323
2951,Designer,Manufacturing,Leadership,False,141691,113491,194309
2952,Electrician,IT,Manual Skill,False,52810,57029,139764
2953,Designer,Finance,Creativity,False,138332,138441,40670
2954,Doctor,Finance,Manual Skill,False,61232,160683,172583
2955,Teacher,Manufacturing,Problem Solving,False,69873,131769,68068
2956,Doctor,IT,Empathy,False,128414,16206,181417
2957,Doctor,Healthcare,Creativity,False,109087,141368,211589
2958,Designer,IT,Empathy,True,76997,65690,51566
2959,Electrician,Marketing,Problem Solving,True,142941,104286,96507
2960,Electrician,IT,Creativity,False,57241,120779,129583
2961,Electrician,Finance,Leadership,False,125054,14619,150678
2962,Manager,Manufacturing,Empathy,False,108393,158492,179035
2963,Manager,Finance,Problem Solving,True,40199,49141,83062
2964,Teacher,IT,Leadership,True,126110,87659,180075
2965,Nurse,Healthcare,Problem Solving,True,143572,10072,169063
2966,Teacher,IT,Leadership,True,135460,137960,173201
2967,Nurse,IT,Empathy,False,149120,152701,218050
2968,Designer,Healthcare,Problem Solving,False,110073,48533,169210
2969,Doctor,IT,Empathy,False,108868,107401,148100
2970,Designer,Manufacturing,Empathy,False,85895,23955,123033
2971,Nurse,Healthcare,Empathy,True,120691,145710,96506
2972,Teacher,Finance,Manual Skill,True,126089,40645,216918
2973,Electrician,Marketing,Problem Solving,False,52874,100999,118107
2974,Doctor,Marketing,Leadership,True,134799,15222,138264
2975,Electrician,Healthcare,Problem Solving,True,78448,104916,105175
2976,Nurse,IT,Problem Solving,False,40381,38159,37007
2977,Manager,Manufacturing,Creativity,True,151524,12635,116613
2978,Teacher,Finance,Empathy,False,77309,81318,44867
2979,Electrician,Healthcare,Manual Skill,False,108400,127842,171793
2980,Electrician,Finance,Problem Solving,False,159254,90342,162643
2981,Electrician,Marketing,Manual Skill,True,118591,140185,113647
2982,Teacher,Manufacturing,Leadership,False,92739,8831,102302
2983,Designer,IT,Leadership,True,157288,71468,201994
2984,Manager,Finance,Problem Solving,False,45979,167772,74931
2985,Doctor,Manufacturing,Manual Skill,False,89527,131092,175534
2986,Electrician,Healthcare,Problem Solving,False,90190,50659,103580
2987,Nurse,IT,Empathy,False,157207,65867,206578
2988,Doctor,Manufacturing,Creativity,True,109982,84192,83440
2989,Nurse,Finance,Leadership,True,149439,122426,111342
2990,Teacher,Marketing,Problem Solving,True,51027,99898,82765
2991,Doctor,IT,Creativity,True,103873,172972,145134
2992,Manager,Marketing,Empathy,False,52228,28819,217642
2993,Nurse,Healthcare,Creativity,True,151213,100453,135548
2994,Manager,Marketing,Empathy,True,54800,167414,185083
2995,Designer,IT,Leadership,False,42427,175871,107283
2996,Teacher,Healthcare,Manual Skill,True,124735,72625,44253
2997,Manager,Finance,Leadership,False,123599,150441,206788
2998,Designer,Manufacturing,Leadership,False,84403,27916,192760
2999,Electrician,Marketing,Empathy,True,121035,29889,171945
3000,Electrician,Healthcare,Creativity,False,77145,115116,157271
3001,Nurse,IT,Manual Skill,True,113293,148249,88393
3002,Teacher,Manufacturing,Leadership,False,81502,66430,198699
3003,Electrician,Manufacturing,Problem Solving,False,84969,149181,33327
3004,Teacher,Healthcare,Empathy,False,143212,65866,57907
3005,Designer,Marketing,Empathy,False,96318,115299,105180
3006,Electrician,Manufacturing,Creativity,False,153451,54543,155187
3007,Manager,IT,Leadership,False,120339,109148,99930
3008,Manager,Marketing,Manual Skill,True,79549,79897,217370
3009,Doctor,Marketing,Leadership,True,95904,170947,152510
3010,Electrician,Marketing,Leadership,True,89247,149058,54373
3011,Nurse,Finance,Creativity,False,110535,96567,125730
3012,Doctor,Finance,Manual Skill,False,54140,96216,71281
3013,Designer,IT,Manual Skill,True,139067,106446,107459
3014,Nurse,IT,Problem Solving,True,86268,160166,77042
3015,Designer,Marketing,Leadership,False,96068,108072,83488
3016,Electrician,Finance,Manual Skill,True,98719,89763,50064
3017,Electrician,Marketing,Manual Skill,False,114642,20712,66897
3018,Nurse,Healthcare,Leadership,False,145228,76114,53156
3019,Nurse,Manufacturing,Manual Skill,False,51098,41223,126858
3020,Nurse,Healthcare,Creativity,True,121317,10915,197135
3021,Nurse,Finance,Leadership,False,151126,154391,20128
3022,Electrician,Manufacturing,Leadership,False,142580,99270,87398
3023,Designer,Healthcare,Leadership,True,108195,167692,51549
3024,Doctor,Healthcare,Manual Skill,True,151783,158135,133725
3025,Designer,Manufacturing,Creativity,True,128578,48470,42478
3026,Doctor,Marketing,Problem Solving,True,87685,83678,75848
3027,Teacher,Marketing,Leadership,True,54431,72576,57109
3028,Manager,Manufacturing,Manual Skill,False,111720,47558,146342
3029,Teacher,Manufacturing,Leadership,True,83477,121531,21534
3030,Doctor,IT,Leadership,False,80294,20918,217122
3031,Manager,Marketing,Creativity,False,141312,166404,190695
3032,Manager,Manufacturing,Manual Skill,False,89297,155202,67719
3033,Nurse,Manufacturing,Manual Skill,False,48771,155304,69919
3034,Electrician,Marketing,Creativity,False,43529,73675,48832
3035,Nurse,IT,Problem Solving,True,121425,74925,69719
3036,Teacher,Marketing,Manual Skill,True,140166,71505,68882
3037,Teacher,Healthcare,Leadership,True,136226,24921,140671
3038,Manager,Manufacturing,Empathy,True,66479,90234,57460
3039,Electrician,IT,Leadership,False,57932,118521,76603
3040,Electrician,Marketing,Leadership,False,55716,62692,36130
3041,Nurse,Marketing,Empathy,True,125082,32488,98671
3042,Electrician,Healthcare,Leadership,True,86921,66429,64714
3043,Manager,Healthcare,Empathy,False,59023,80261,99655
3044,Designer,Finance,Problem Solving,False,98402,131712,65175
3045,Designer,Finance,Leadership,True,152143,112489,165136
3046,Doctor,IT,Leadership,True,154150,110201,212169
3047,Manager,IT,Problem Solving,True,102171,106609,213841
3048,Teacher,Marketing,Creativity,True,153105,169170,109157
3049,Doctor,Healthcare,Creativity,True,129058,69924,56766
3050,Manager,Healthcare,Problem Solving,False,100401,165180,88561
3051,Designer,Finance,Empathy,False,75287,67564,100510
3052,Doctor,IT,Creativity,True,138243,26442,29444
3053,Teacher,Healthcare,Creativity,False,148651,177432,34222
3054,Designer,IT,Leadership,False,47721,104480,165409
3055,Designer,Healthcare,Creativity,True,66646,127837,210286
3056,Electrician,Healthcare,Manual Skill,False,116494,40915,43525
3057,Nurse,Marketing,Leadership,True,109458,152502,190673
3058,Designer,Marketing,Empathy,True,158253,135631,53116
3059,Designer,IT,Creativity,False,151769,178477,219483
3060,Teacher,IT,Empathy,True,67576,173271,136506
3061,Teacher,Finance,Creativity,False,91028,85898,26545
3062,Electrician,IT,Problem Solving,True,126609,107484,194951
3063,Teacher,IT,Problem Solving,True,153633,94837,85555
3064,Teacher,Marketing,Empathy,True,112723,33957,71432
3065,Designer,IT,Empathy,False,158417,44553,86424
3066,Manager,Finance,Problem Solving,False,67835,86779,86399
3067,Doctor,Healthcare,Creativity,True,96108,65042,50729
3068,Designer,Manufacturing,Creativity,True,82164,35856,39548
3069,Doctor,Finance,Manual Skill,False,146395,93412,39120
3070,Teacher,Marketing,Problem Solving,False,146595,22317,68353
3071,Electrician,Marketing,Empathy,True,130043,153172,31376
3072,Doctor,Healthcare,Problem Solving,True,73583,164989,74595
3073,Manager,Manufacturing,Empathy,True,88165,87393,99999
3074,Electrician,IT,Creativity,True,77779,173463,37906
3075,Doctor,Healthcare,Leadership,True,129876,71059,41007
3076,Electrician,Finance,Creativity,False,56912,38789,150921
3077,Electrician,Marketing,Creativity,True,84978,144635,163386
3078,Nurse,Marketing,Problem Solving,True,54331,13227,178602
3079,Teacher,Marketing,Empathy,False,157456,80343,74577
3080,Manager,Finance,Creativity,True,108793,71513,72903
3081,Manager,Finance,Leadership,True,128195,133357,208459
3082,Designer,IT,Manual Skill,True,129350,9715,148860
3083,Manager,IT,Leadership,True,58895,166059,170312
3084,Nurse,Healthcare,Leadership,True,75793,108789,36514
3085,Nurse,IT,Empathy,False,135970,9129,113485
3086,Manager,IT,Manual Skill,False,76906,100930,213375
3087,Electrician,Marketing,Empathy,True,149229,50102,95563
3088,Nurse,Marketing,Creativity,True,86743,31634,144424
3089,Teacher,Healthcare,Problem Solving,False,85256,47346,173057
3090,Teacher,IT,Manual Skill,False,144538,16318,179767
3091,Doctor,Manufacturing,Empathy,False,109437,118371,87199
3092,Designer,Manufacturing,Manual Skill,True,123652,8814,63915
3093,Doctor,Manufacturing,Manual Skill,False,137410,146051,212647
3094,Doctor,Manufacturing,Problem Solving,False,131504,74862,167689
3095,Electrician,Marketing,Empathy,True,70170,18829,75928
3096,Electrician,IT,Creativity,False,79581,145139,104657
3097,Manager,Finance,Problem Solving,False,56083,163387,192312
3098,Electrician,Healthcare,Leadership,True,61836,161610,106466
3099,Nurse,Manufacturing,Leadership,True,131181,171618,26252
3100,Teacher,Manufacturing,Creativity,True,123711,172001,93860
3101,Teacher,Healthcare,Problem Solving,False,80024,62211,175691
3102,Electrician,Marketing,Leadership,False,139270,74761,165119
3103,Nurse,Healthcare,Creativity,False,115885,142504,36344
3104,Electrician,Manufacturing,Empathy,False,111340,58176,179188
3105,Designer,Healthcare,Leadership,True,154425,23466,30494
3106,Nurse,Marketing,Empathy,True,110001,178864,193755
3107,Designer,Healthcare,Manual Skill,False,143322,98303,157193
3108,Designer,Finance,Creativity,True,117335,103029,164938
3109,Designer,Healthcare,Problem Solving,False,71448,18735,136194
3110,Manager,Manufacturing,Leadership,True,119074,178650,117134
3111,Nurse,Healthcare,Empathy,False,48206,91025,176692
3112,Nurse,IT,Leadership,False,58024,47432,122914
3113,Designer,Manufacturing,Creativity,True,68624,100499,203114
3114,Designer,Finance,Leadership,True,99336,152288,103948
3115,Nurse,Finance,Creativity,True,61236,135539,61485
3116,Designer,Healthcare,Creativity,True,58489,75615,95013
3117,Doctor,Healthcare,Creativity,True,61657,95347,137545
3118,Nurse,IT,Leadership,False,46595,8127,61954
3119,Teacher,Manufacturing,Leadership,True,42807,93273,200634
3120,Teacher,Marketing,Leadership,False,68799,177329,100314
3121,Nurse,Healthcare,Leadership,False,74204,68250,131486
3122,Manager,Manufacturing,Problem Solving,True,151129,175917,133893
3123,Doctor,IT,Manual Skill,False,156686,92435,119447
3124,Electrician,Marketing,Manual Skill,False,98871,111907,57652
3125,Teacher,IT,Creativity,False,90627,25779,155367
3126,Manager,Marketing,Problem Solving,False,60998,8094,134306
3127,Manager,Manufacturing,Empathy,False,144617,159750,40530
3128,Electrician,IT,Creativity,False,124559,65080,155330
3129,Electrician,Finance,Empathy,True,116999,143414,20151
3130,Designer,Manufacturing,Problem Solving,True,131610,121864,163264
3131,Designer,Manufacturing,Problem Solving,False,76938,129034,37439
3132,Electrician,Manufacturing,Manual Skill,True,81678,77428,209127
3133,Electrician,IT,Problem Solving,True,92566,56554,57052
3134,Doctor,IT,Creativity,False,136959,105655,66741
3135,Electrician,IT,Manual Skill,False,132294,78096,162004
3136,Nurse,Manufacturing,Creativity,True,57085,15008,43858
3137,Electrician,Healthcare,Problem Solving,False,139949,78691,131995
3138,Teacher,Marketing,Leadership,False,98670,121305,77796
3139,Designer,IT,Empathy,True,102411,34393,135795
3140,Electrician,Finance,Leadership,True,80541,165633,139701
3141,Manager,Healthcare,Problem Solving,True,89481,48461,40124
3142,Nurse,Manufacturing,Empathy,True,67525,101186,184631
3143,Nurse,Finance,Leadership,False,40776,106025,118044
3144,Nurse,Marketing,Manual Skill,False,144455,34944,85755
3145,Electrician,Finance,Problem Solving,False,113216,99640,28520
3146,Nurse,Marketing,Leadership,True,88974,107329,143003
3147,Electrician,Healthcare,Creativity,True,67638,154155,35295
3148,Nurse,IT,Problem Solving,True,110577,148401,183394
3149,Nurse,Manufacturing,Creativity,True,104050,18445,111091
3150,Teacher,Finance,Leadership,False,50969,147623,134071
3151,Doctor,Finance,Leadership,True,131093,34727,25327
3152,Designer,IT,Leadership,True,61453,70843,95287
3153,Nurse,Manufacturing,Problem Solving,True,48909,76277,71361
3154,Manager,Finance,Leadership,True,131957,136662,60056
3155,Designer,IT,Problem Solving,False,131962,144779,166043
3156,Electrician,Marketing,Problem Solving,True,51179,122539,195524
3157,Electrician,Manufacturing,Empathy,True,118128,159656,85028
3158,Electrician,Finance,Manual Skill,True,74506,168558,139626
3159,Teacher,IT,Leadership,False,74803,179197,35148
3160,Manager,Manufacturing,Creativity,True,41566,127422,49216
3161,Manager,Healthcare,Problem Solving,True,92926,159516,38673
3162,Teacher,Manufacturing,Problem Solving,False,87614,166111,76785
3163,Electrician,IT,Creativity,False,132322,39408,114682
3164,Designer,Manufacturing,Leadership,True,85024,39915,87012
3165,Electrician,IT,Creativity,False,130973,71458,163454
3166,Electrician,IT,Leadership,True,118214,131935,26804
3167,Doctor,Manufacturing,Creativity,False,57769,46326,195239
3168,Doctor,Manufacturing,Empathy,True,48986,117995,214716
3169,Manager,IT,Creativity,False,132459,63194,31057
3170,Doctor,Healthcare,Leadership,False,124479,35095,203881
3171,Nurse,Healthcare,Empathy,True,86802,91122,154194
3172,Manager,IT,Leadership,True,94986,90760,26424
3173,Designer,Finance,Creativity,False,142390,147568,204895
3174,Manager,Finance,Empathy,False,66329,125514,182746
3175,Doctor,Manufacturing,Problem Solving,False,105328,50672,162501
3176,Doctor,Manufacturing,Manual Skill,False,81647,69995,42331
3177,Doctor,Marketing,Leadership,False,118401,69079,140449
3178,Electrician,Healthcare,Creativity,True,59077,84520,57155
3179,Electrician,Manufacturing,Manual Skill,False,53831,105707,40866
3180,Manager,Healthcare,Leadership,True,140007,88330,196797
3181,Doctor,Finance,Problem Solving,True,66419,77814,48577
3182,Designer,Healthcare,Manual Skill,False,51872,70665,151590
3183,Nurse,Manufacturing,Empathy,True,100898,173237,86959
3184,Doctor,Manufacturing,Problem Solving,True,77232,52915,49818
3185,Teacher,Manufacturing,Manual Skill,False,88046,152908,135679
3186,Teacher,Finance,Leadership,False,134688,44633,82241
3187,Nurse,Finance,Empathy,True,52653,121368,219726
3188,Electrician,IT,Leadership,True,154944,74216,66872
3189,Manager,Manufacturing,Manual Skill,True,120431,79016,30661
3190,Teacher,Marketing,Leadership,False,153644,53942,213756
3191,Nurse,Healthcare,Creativity,True,139568,85680,185062
3192,Manager,Marketing,Empathy,True,134170,71148,55423
